,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
10,152319976,"akp, seçim günü türk halkını karanlıkta bırakmak için twitter'dan bazı hesaplara erişim yasağı getirmesini istemiş ve twitter da bunu kabul edip ""twitter'ın tamamen yasaklanmaması için"" söz konusu hesaplara türkiye'den erişimi <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/bgyether/status/1657385203331891200?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/bgyether/status/1657385203331891200?s=46&t=P71S_luRud1DiGW8fWV_Nw"">yasaklamış.</a><br><br>bilin bakalım yasaklanan hesaplardan biri kime ait. sabah akşam kuduz köpekler gibi saldırıp sayısız iftiralar attığınız <a class=""b"" href=""/?q=cevheri+g%c3%bcven"">cevheri güven</a>.<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/mattyglesias/status/1657407941828395010?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/mattyglesias/status/1657407941828395010?s=46&t=P71S_luRud1DiGW8fWV_Nw"">konu hakkındaki thread</a><br><br>cevherinin konu hakkındaki tweet'leri: <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/cevheriguven/status/1657307193589243908?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/cevheriguven/status/1657307193589243908?s=46&t=P71S_luRud1DiGW8fWV_Nw"">1</a> <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/cevheriguven/status/1657325451705032704?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/cevheriguven/status/1657325451705032704?s=46&t=P71S_luRud1DiGW8fWV_Nw"">2</a> <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/cevheriguven/status/1657368608362602498?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/cevheriguven/status/1657368608362602498?s=46&t=P71S_luRud1DiGW8fWV_Nw"">3</a> <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/cevheriguven/status/1657394525558505473?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/cevheriguven/status/1657394525558505473?s=46&t=P71S_luRud1DiGW8fWV_Nw"">4</a> <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/cevheriguven/status/1657425384936288258?s=46&t=P71S_luRud1DiGW8fWV_Nw"" title=""https://twitter.com/cevheriguven/status/1657425384936288258?s=46&t=P71S_luRud1DiGW8fWV_Nw"">5</a><br><br>kendini vatan sever, atatürkçü, ulusalcı, ülkücü, dindar, muhafazakar olarak görenler seçimleri kazanmak için ellerinde ne varsa yoksa, adeta düşmana karşı savaşır gibi, kullanıyorlar ama demokrasiyi, sandık güvenliğini, şeffaflığı, halkın haber alma özgürlüğünü, terörist diye suçladığınız <a class=""b"" href=""/?q=cevheri+g%c3%bcven"">cevheri güven</a> savunuyor.<br><br>seçim eğer kaybedilirse bu ne mültecilerin, ne akp'ye oy veren yurt dışı seçmeninin, ne de seçime hile karıştıran akp'nin suçu. bu suç bizzat aklını kiraya vermiş, beyni yıkanmış muhalif geçinen türk halkının suçu. eğer seçim kaybedilirse ağlamyın. <a class=""b"" href=""/?q=papaz%c4%b1+d%c3%b6vd%c3%bcrtmeyecektiniz"">papazı dövdürtmeyecektiniz</a>.",thebrother,2394507,1,13.05.2023 22:01,,"akp, seçim günü türk halkını karanlıkta bırakmak için twitter'dan bazı hesaplara erişim yasağı getirmesini istemiş ve twitter da bunu kabul edip ""twitter'ın tamamen yasaklanmaması için"" söz konusu hesaplara türkiye'den erişimi yasaklamış.bilin bakalım yasaklanan hesaplardan biri kime ait. sabah akşam kuduz köpekler gibi saldırıp sayısız iftiralar attığınız cevheri güven.konu hakkındaki threadcevherinin konu hakkındaki tweet'leri: 1 2 3 4 5kendini vatan sever, atatürkçü, ulusalcı, ülkücü, dindar, muhafazakar olarak görenler seçimleri kazanmak için ellerinde ne varsa yoksa, adeta düşmana karşı savaşır gibi, kullanıyorlar ama demokrasiyi, sandık güvenliğini, şeffaflığı, halkın haber alma özgürlüğünü, terörist diye suçladığınız cevheri güven savunuyor.seçim eğer kaybedilirse bu ne mültecilerin, ne akp'ye oy veren yurt dışı seçmeninin, ne de seçime hile karıştıran akp'nin suçu. bu suç bizzat aklını kiraya vermiş, beyni yıkanmış muhalif geçinen türk halkının suçu. eğer seçim kaybedilirse ağlamyın. papazı dövdürtmeyecektiniz."
11,152320266,cahilliğin kaybedeceği seçim olacaktır.,kopyalayapistiryazilimci,2266147,1,13.05.2023 22:07,,cahilliğin kaybedeceği seçim olacaktır.
12,152320748,"<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://soz.lk/i/1q0f6ex2"" title=""https://soz.lk/i/1q0f6ex2"">görsel</a>",sen var ben olmak,630317,3,13.05.2023 22:17,,görsel
13,152320813,gevura vurur gibi masalara mühürler vurulsun. bitsin bu seçim garabeti,halimyokki,2610686,0,13.05.2023 22:18,,gevura vurur gibi masalara mühürler vurulsun. bitsin bu seçim garabeti
14,152321151,"ıyi ki, kotunun iyisi secilecek. senelerce kaybetmeyi kabul etmiş ve hayatında muhalefet olmaktan baska bir şey yapmamış bir cb miz olacak. ıyi ki, demokrasi işleyecek bu arada, bir çok lider olacak. umarim iyi bir planları vardır. en azindan adil olmaları gerekli. kimse şah degil padişah degil.",kitap deniz gunes,1745110,1,13.05.2023 22:25,,"ıyi ki, kotunun iyisi secilecek. senelerce kaybetmeyi kabul etmiş ve hayatında muhalefet olmaktan baska bir şey yapmamış bir cb miz olacak. ıyi ki, demokrasi işleyecek bu arada, bir çok lider olacak. umarim iyi bir planları vardır. en azindan adil olmaları gerekli. kimse şah degil padişah degil."
15,152321170,"aklımızda tutmamız gereken şeyler var. <br>bunları yazmak istedim, geceleri beni uyutmayan, acısını tahayyül edemediğim insanları. <br><br>kalbimin ateşi, <a class=""b"" href=""/?q=dilek+%c3%b6z%c3%a7elik"">dilek özçelik</a>'le başlamak istiyorum. <br>""insalık konusunda bir kez daha hayal kırıklığına uğradım, <a class=""b"" href=""/?q=g%c3%b6r%c3%bcyorum+ki+%c3%a7aresizli%c4%9fi+tatmam%c4%b1%c5%9fs%c4%b1n%c4%b1z+hayat%c4%b1n%c4%b1zda"">görüyorum ki çaresizliği tatmamışsınız hayatınızda</a>"" <br>oy verirken, <a class=""b"" href=""/?q=dilek+%c3%b6z%c3%a7elik"">dilek özçelik</a>'i hatırla.. <br><br>ikincisi <a class=""b"" href=""/?q=emel+korkmaz"">emel korkmaz</a>.<br>oy verirken, emel korkmazı hatırla. <br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://soz.lk/i/9pou7c0r"" title=""https://soz.lk/i/9pou7c0r"">görsel</a><br><br><a class=""b"" href=""/?q=o%c4%9fuz+arda+sel"">oğuz arda sel</a>'in annesi <a class=""b"" href=""/?q=m%c4%b1sra+%c3%b6z"">mısra öz</a>'ün çektiklerini hatırla. <br><br>salihli'de göz altına alınan soma madencilerinin sesini hatırla:<br>""<a class=""b"" href=""/?q=%c3%b6yle+mi+alay+komutan%c4%b1"">öyle mi alay komutanı</a>!"" <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://www.youtube.com/watch?v=AFIqFuGpmV4"">https://www.youtube.com/watch?v=afiqfugpmv4</a><br><br>gençliğinin baharında, hayatından vazgeçen <a class=""b"" href=""/?q=enes+kara"">enes kara</a>'yı hatırla. <br><br><a class=""b"" href=""/?q=fethi+%c5%9fahin"">fethi şahin</a> ve <a class=""b"" href=""/?q=sefter+ta%c5%9f"">sefter taş</a>'ı hatırla. <br><br>bu insanlar siyasi değillerdi. senin gibi, benim gibi insanlardı. <br>bu insanların hayatı bir daha asla eskisi gibi olmadı. sorumluları hatırla. <br><br>hatırla. hatırla ki, aynı yanlışları yapma. <br>hatırla güzel memleketim başından geçeni hatırla.<br><br>mührü basarken hatırla, sakın unutma!",cosmopolitaning,2397391,0,13.05.2023 22:25,13.05.2023 22:31,"aklımızda tutmamız gereken şeyler var. bunları yazmak istedim, geceleri beni uyutmayan, acısını tahayyül edemediğim insanları. kalbimin ateşi, dilek özçelik'le başlamak istiyorum. ""insalık konusunda bir kez daha hayal kırıklığına uğradım, görüyorum ki çaresizliği tatmamışsınız hayatınızda"" oy verirken, dilek özçelik'i hatırla.. ikincisi emel korkmaz.oy verirken, emel korkmazı hatırla. görseloğuz arda sel'in annesi mısra öz'ün çektiklerini hatırla. salihli'de göz altına alınan soma madencilerinin sesini hatırla:""öyle mi alay komutanı!"" https://www.youtube.com/watch?v=afiqfugpmv4gençliğinin baharında, hayatından vazgeçen enes kara'yı hatırla. fethi şahin ve sefter taş'ı hatırla. bu insanlar siyasi değillerdi. senin gibi, benim gibi insanlardı. bu insanların hayatı bir daha asla eskisi gibi olmadı. sorumluları hatırla. hatırla. hatırla ki, aynı yanlışları yapma. hatırla güzel memleketim başından geçeni hatırla.mührü basarken hatırla, sakın unutma!"
16,152321184,"ince oyları %1'i görünce çekildi ama hala bir oy memlekete bir oy kılıçdaroğlu'na diyemiyor, ogan oyları %2-3 e çıkınca akp'ye bakanlık için yanladı vs. bakın 20 yıllık kabustan uyanmamız için bir fırsatımız var gelin yarın birlik olalım sonrasına hep birlikte bakarız yine. bu kabus bitsin, lütfen.",tncrmhmt,2178644,0,13.05.2023 22:25,,"ince oyları %1'i görünce çekildi ama hala bir oy memlekete bir oy kılıçdaroğlu'na diyemiyor, ogan oyları %2-3 e çıkınca akp'ye bakanlık için yanladı vs. bakın 20 yıllık kabustan uyanmamız için bir fırsatımız var gelin yarın birlik olalım sonrasına hep birlikte bakarız yine. bu kabus bitsin, lütfen."
17,152321814,"(bkz: <a class=""b"" href=""/entry/152317060"">#152317060</a>)",sir thomas more,1714225,0,13.05.2023 22:38,,(bkz: #152317060)
18,152322187,"<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://www.instagram.com/p/CsMb2q0M_Eg"" title=""https://www.instagram.com/p/CsMb2q0M_Eg"">succession: election night</a>",montalbano,2626072,0,13.05.2023 22:46,,succession: election night
19,152322208,"siz yine de bu milletin cahilliğini ve balık hafızalılığını küçümsemeyin. sırf bugün ayasofya'da namaz kıldı diye, daha dün marketten çocuğuna et alamadığını unutup ""dindar adam be, alnı secdeye değiyor be, oyum yine sana be reis"" diye düşünen bir sürü insan var bu ülkede. erken sevinmeyin sonucu bekleyin.",misket memeli salak sevgilim,2565577,6,13.05.2023 22:46,13.05.2023 22:47,"siz yine de bu milletin cahilliğini ve balık hafızalılığını küçümsemeyin. sırf bugün ayasofya'da namaz kıldı diye, daha dün marketten çocuğuna et alamadığını unutup ""dindar adam be, alnı secdeye değiyor be, oyum yine sana be reis"" diye düşünen bir sürü insan var bu ülkede. erken sevinmeyin sonucu bekleyin."
20,152318372,"bu seçim; aydınlığın, laikliğin, çağdaşlığın, iyiliğin, umudun seçimi. bu seçim bizim seçimimiz, bizim gücümüzün, halkın sesinin seçimi. yarın zafer kutlayalım arkadaşlar. yeter artık! her şey çok güzel olacak.",objektiflere yansitan,2093488,5,13.05.2023 21:24,,"bu seçim; aydınlığın, laikliğin, çağdaşlığın, iyiliğin, umudun seçimi. bu seçim bizim seçimimiz, bizim gücümüzün, halkın sesinin seçimi. yarın zafer kutlayalım arkadaşlar. yeter artık! her şey çok güzel olacak."
21,152318399,"inşallah sonu bahar olacak, haydi pirom sendeyiz.",nordenay,2534436,0,13.05.2023 21:24,,"inşallah sonu bahar olacak, haydi pirom sendeyiz."
22,152318412,"<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://soz.lk/i/v2wcjbc3"" title=""https://soz.lk/i/v2wcjbc3"">görsel</a>",peride aksal,2568247,0,13.05.2023 21:25,,görsel
