,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
95,152287273,"hala şunu destekleyen var la. yok anam babam yok, rte 300bin yıl yaşasa biz bu salaklar yüzünden kurtulamayız. olm bayılmıyoruz la biz kk ya. <br><br>herif ilkeliymiş, sokayım onun ilkesine, 24 haziranda biz inceyi beklerken, sinirden dişlerimizi sıkarken ilkeli duruşu neredeydi, ertesi gün ayyaşlığı gittikten sonra konuşurken 1 oyu küçümserken ilkeli duruşu neredeydi. hala unutamıyorum o geceyi. siktirin gidin ya. ilkeymiş, siz de bunu mal gibi yiyorsunuz. rte ne kadar atatürkçü ise ince de o kadar ilkelidir.",zubi dubi,1501459,0,13.05.2023 02:05,,"hala şunu destekleyen var la. yok anam babam yok, rte 300bin yıl yaşasa biz bu salaklar yüzünden kurtulamayız. olm bayılmıyoruz la biz kk ya. herif ilkeliymiş, sokayım onun ilkesine, 24 haziranda biz inceyi beklerken, sinirden dişlerimizi sıkarken ilkeli duruşu neredeydi, ertesi gün ayyaşlığı gittikten sonra konuşurken 1 oyu küçümserken ilkeli duruşu neredeydi. hala unutamıyorum o geceyi. siktirin gidin ya. ilkeymiş, siz de bunu mal gibi yiyorsunuz. rte ne kadar atatürkçü ise ince de o kadar ilkelidir."
96,152287570,"muharrem ince seni hiç sevmedim sebebi müslümanlara karşı siyasal islamcı diye sert durdun. annen, rahmetli baban ve ablan siyasal islamcılarla aynı tarzda ve aynı yaşam stilini yaşadı buna rağmen çok katı durdun.<br>sana iftira atanlar zaten belli okyanus ötesi yani bu sorgulamaz bile, çok net, değil diyen dezenformasyon yapıyordur. ama beraber yürüdüğün şizofrenik kitlenin san yaptıkları çok acımasızdı. din, iman olmayınca bu kadar ahlaksız davranmalarının sebebiydi. ama çok üzücü bu. ülkenin vatansever siyasetçilere her zaman ihtiyacı var.",geometric,2737060,0,13.05.2023 02:15,,"muharrem ince seni hiç sevmedim sebebi müslümanlara karşı siyasal islamcı diye sert durdun. annen, rahmetli baban ve ablan siyasal islamcılarla aynı tarzda ve aynı yaşam stilini yaşadı buna rağmen çok katı durdun.sana iftira atanlar zaten belli okyanus ötesi yani bu sorgulamaz bile, çok net, değil diyen dezenformasyon yapıyordur. ama beraber yürüdüğün şizofrenik kitlenin san yaptıkları çok acımasızdı. din, iman olmayınca bu kadar ahlaksız davranmalarının sebebiydi. ama çok üzücü bu. ülkenin vatansever siyasetçilere her zaman ihtiyacı var."
97,152287844,"<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/eyupsabriesen/status/1657107982646235153?s=20"" title=""https://twitter.com/eyupsabriesen/status/1657107982646235153?s=20"">tweet</a> ........",talitra,1460980,0,13.05.2023 02:25,,tweet ........
98,152288350,"bu adamın başından beri seçim yardımına göz diktiğini düşünüyorum. <br><br>bence tek hedefi, arkasında oluşan rüzgarı değerlendirerek partisinin %3'ü geçmesini sağlamaktı. böylece devlet yardımına hak kazanacaktı ve milyonlarca tl'lik hazine yardımıyla partisini büyütecekti. partiyi büyütmek derken hep bahsettiği eski model seçim otobüsünü yenilemek, bir parti binası tutmak falan kastım. yoksa iktidara yürüyeceğini falan söylediğim yok. <br><br>zaten çekilirken yaptığı açıklamada da sübliminal olarak bu mesajı vermişti “memleketim için çekiliyorum” diyerek. malum, partisinin adı <a class=""b"" href=""/?q=memleket+partisi"">memleket partisi</a>… zaten sonrasında da <a class=""b"" href=""/?q=millet+ittifak%c4%b1"">millet ittifakı</a>na falan çok değinmemiş, partisine neden gerek olduğunu, her evden memleket partisine bir oy istediğini falan söylemişti. yani anlayacağımız oynadığı kumar tutmamış, rüzgarı büyütememiş, ikinci tura kalacağını iddia ederken 4 seçenekten 4.sü konumuna düşmüştü. elbette kendisi de biliyordu bunun böyle olacağını ama onun için önemli olan cumhurbaşkanlığı değildi zaten, o asıl hedefinin vitriniydi. <br><br>son dönemeçte seçimin 2.tura kalmasını göze alamadı ve hamlesini yaptı. zira öyle bir durumda <a class=""b"" href=""/?q=persona+non+grata"">persona non grata</a> olacağını biliyordu. o da çekildiğini açıklayarak sözüm ona fedakarlık yaptı. böylelikle seçim ilk turda kazanılırsa “benim sayemde kazanıldı” diyerek yine rol kapmaya çalışacaktı. halbuki seçim zaten o noktaya gelmişti. kendisini sosyal medyada gazlayanlar yavaş yavaş dönmeye başlayınca balon zaten sönmüştü; üstüne <a class=""b"" href=""/?q=sinan+o%c4%9fan"">sinan oğan</a>'ın <a class=""b"" href=""/?q=babala+tv"">babala tv</a> performansı da gelince ince'nin oyları dibi gördü. son olarak <a class=""b"" href=""/?q=konda"">konda</a>'nın anketiyle de bu durum tescillenmiş oldu. <br><br>özetle; bu adamın yaptığı fedakarlık falan değildir. neticede pazar günü pusulada bu adamın resmini göreceksiniz, isterseniz de basabileceksiniz, zira yurtdışında basıldı da. açıklamasında <a class=""b"" href=""/?q=millet+ittifak%c4%b1"">millet ittifakı</a>na ya da <a class=""b"" href=""/?q=kemal+k%c4%b1l%c4%b1%c3%a7daro%c4%9flu"">kemal kılıçdaroğlu</a>'na bir destek de yok. çekilmesinin 3 sebebi var;<br><br>1-güncel oy oranını rasyonelize etmek… <br>ince adaylıktan çekilmeseydi muhtemelen yüzde 1,5-2 falan alacaktı bence yine o kadar alacak (protesto oy olarak) ama “çekildiğim için böyle oldu” diyecek <br><br>2-rezil olmamak ve hatta kahraman olmak…<br>4.olması, seçimin 2.tura kalması ya da ince'ye rağmen ilk turda bitmesi senaryolarının hepsinde ince en iyi ihtimalle alay unsuruna dönüşecekti. çekilerek bunun önüne geçti ve hatta “benim sayemde kazandınız” deme cüretini yakaladı.<br><br>3-seçim yardımı…<br>yaratmaya çalıştığı (ki bence onu dahi beceremedi) fedakar siyasetçi imajıyla partisine oy kazandırıp seçim yardımı almak ve böylelikle siyasi hayatına kendi mecrasında devam etmek. en büyük hedefinin de bu olduğunu ve başından beri de bunu planladığını düşünüyorum ancak sevinçle iddia ediyorum ki hiçbir kumarının tutmadığı gibi bu da tutmayacak.<br><br>ağzı iyi laf yapıyor olabilir ancak öfke sorunları olan acemi bir kumarbaz. iyi bir kumarbaz masadan ne zaman kalkacağını bilmeli.<br><br>neyse ki 14 mayısta umarım bundan da kurtulacağız.",cmysn,1321356,0,13.05.2023 02:48,,"bu adamın başından beri seçim yardımına göz diktiğini düşünüyorum. bence tek hedefi, arkasında oluşan rüzgarı değerlendirerek partisinin %3'ü geçmesini sağlamaktı. böylece devlet yardımına hak kazanacaktı ve milyonlarca tl'lik hazine yardımıyla partisini büyütecekti. partiyi büyütmek derken hep bahsettiği eski model seçim otobüsünü yenilemek, bir parti binası tutmak falan kastım. yoksa iktidara yürüyeceğini falan söylediğim yok. zaten çekilirken yaptığı açıklamada da sübliminal olarak bu mesajı vermişti “memleketim için çekiliyorum” diyerek. malum, partisinin adı memleket partisi… zaten sonrasında da millet ittifakına falan çok değinmemiş, partisine neden gerek olduğunu, her evden memleket partisine bir oy istediğini falan söylemişti. yani anlayacağımız oynadığı kumar tutmamış, rüzgarı büyütememiş, ikinci tura kalacağını iddia ederken 4 seçenekten 4.sü konumuna düşmüştü. elbette kendisi de biliyordu bunun böyle olacağını ama onun için önemli olan cumhurbaşkanlığı değildi zaten, o asıl hedefinin vitriniydi. son dönemeçte seçimin 2.tura kalmasını göze alamadı ve hamlesini yaptı. zira öyle bir durumda persona non grata olacağını biliyordu. o da çekildiğini açıklayarak sözüm ona fedakarlık yaptı. böylelikle seçim ilk turda kazanılırsa “benim sayemde kazanıldı” diyerek yine rol kapmaya çalışacaktı. halbuki seçim zaten o noktaya gelmişti. kendisini sosyal medyada gazlayanlar yavaş yavaş dönmeye başlayınca balon zaten sönmüştü; üstüne sinan oğan'ın babala tv performansı da gelince ince'nin oyları dibi gördü. son olarak konda'nın anketiyle de bu durum tescillenmiş oldu. özetle; bu adamın yaptığı fedakarlık falan değildir. neticede pazar günü pusulada bu adamın resmini göreceksiniz, isterseniz de basabileceksiniz, zira yurtdışında basıldı da. açıklamasında millet ittifakına ya da kemal kılıçdaroğlu'na bir destek de yok. çekilmesinin 3 sebebi var;1-güncel oy oranını rasyonelize etmek… ince adaylıktan çekilmeseydi muhtemelen yüzde 1,5-2 falan alacaktı bence yine o kadar alacak (protesto oy olarak) ama “çekildiğim için böyle oldu” diyecek 2-rezil olmamak ve hatta kahraman olmak…4.olması, seçimin 2.tura kalması ya da ince'ye rağmen ilk turda bitmesi senaryolarının hepsinde ince en iyi ihtimalle alay unsuruna dönüşecekti. çekilerek bunun önüne geçti ve hatta “benim sayemde kazandınız” deme cüretini yakaladı.3-seçim yardımı…yaratmaya çalıştığı (ki bence onu dahi beceremedi) fedakar siyasetçi imajıyla partisine oy kazandırıp seçim yardımı almak ve böylelikle siyasi hayatına kendi mecrasında devam etmek. en büyük hedefinin de bu olduğunu ve başından beri de bunu planladığını düşünüyorum ancak sevinçle iddia ediyorum ki hiçbir kumarının tutmadığı gibi bu da tutmayacak.ağzı iyi laf yapıyor olabilir ancak öfke sorunları olan acemi bir kumarbaz. iyi bir kumarbaz masadan ne zaman kalkacağını bilmeli.neyse ki 14 mayısta umarım bundan da kurtulacağız."
99,152288372,"muharrem ince kimdi?<br><br>muharrem ince yıllar önce chp'nin geleceği gayet parlak üyelerinden, genç, hızlı yükselen, ancak hadi açık konuşalım: önemsiz, toplumda tanınmayan, kimsenin umurunda da olmayan bir isimdi. 2017'de böyleydi. 2018'de ise bu kişiydi: <br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://youtu.be/i61I8QP9gNc"">https://youtu.be/i61i8qp9gnc</a><br><br>yargı dağıtıyor, karşısında esas duruşa geç....<br><br>ve işin komiği bu video 2013 yılına ait bir video. 2014'e yönelik bütçe görüşmelerinde yapılan bir konuşma. ne kadar güzel konuşmuş değil mi?<br><br>bu konuşma 2018 yılında sosyal medya aracılığıyla topluma sanki yeni bir konuşma gibi yayılmış, burada dahi sabah akşam reklamı yapılmış (geçmişte bunu kimse izlememişti bile, net hatırlıyorum, kimin umurundaydı muharrem ince...) ve tayyip'e karşı cumhurbaşkanı adayımız muharrem ince denmiştir.<br><br>muharrem ince bu videoda görülen kadardır. şaka değil, komple bu kadar. bir adet video. aldığı tüm oy işte bu videodan dolayı. <br><br>sonrasında zerre ilerleme kaydedemedi.<br><br>ben halen arada açar izlerim muharrem ince'nin bu konuşmasını. gözlerim dolar. <br><br>ancak kendisini yolda görsem selam vermem. tayyip'e bile selam veririm ama ona vermem. <br><br>beddua var senin üzerinde muharrem.",papazi dovdurmeyecektik,1781263,1,13.05.2023 02:49,,"muharrem ince kimdi?muharrem ince yıllar önce chp'nin geleceği gayet parlak üyelerinden, genç, hızlı yükselen, ancak hadi açık konuşalım: önemsiz, toplumda tanınmayan, kimsenin umurunda da olmayan bir isimdi. 2017'de böyleydi. 2018'de ise bu kişiydi: https://youtu.be/i61i8qp9gncyargı dağıtıyor, karşısında esas duruşa geç....ve işin komiği bu video 2013 yılına ait bir video. 2014'e yönelik bütçe görüşmelerinde yapılan bir konuşma. ne kadar güzel konuşmuş değil mi?bu konuşma 2018 yılında sosyal medya aracılığıyla topluma sanki yeni bir konuşma gibi yayılmış, burada dahi sabah akşam reklamı yapılmış (geçmişte bunu kimse izlememişti bile, net hatırlıyorum, kimin umurundaydı muharrem ince...) ve tayyip'e karşı cumhurbaşkanı adayımız muharrem ince denmiştir.muharrem ince bu videoda görülen kadardır. şaka değil, komple bu kadar. bir adet video. aldığı tüm oy işte bu videodan dolayı. sonrasında zerre ilerleme kaydedemedi.ben halen arada açar izlerim muharrem ince'nin bu konuşmasını. gözlerim dolar. ancak kendisini yolda görsem selam vermem. tayyip'e bile selam veririm ama ona vermem. beddua var senin üzerinde muharrem."
100,152284580,"hali sahaya cagirsan yarim saat sonra siki tassagi bahane edip maci terk edecek bir adam. ulan buna degil devlet yonetmek, apartman yoneticiligi versen yari yolda birakir insanlari. sana 2018de oy verdigim icin bana lanet olsun tayyip erduvan kuklasi, cepcisi.",arahalu,1354844,0,13.05.2023 00:49,,"hali sahaya cagirsan yarim saat sonra siki tassagi bahane edip maci terk edecek bir adam. ulan buna degil devlet yonetmek, apartman yoneticiligi versen yari yolda birakir insanlari. sana 2018de oy verdigim icin bana lanet olsun tayyip erduvan kuklasi, cepcisi."
101,152284633,"bak sen şu işe. kemal dedem bugün miting için muharrem beyi arıyor ama ulaşamıyor. birde recep tayyip erdoğan arıyor üzüntüsünü dile getirmek için ulaşıyor ve konuşuyorlar. muharrem bey muhaleti desteklemeyecektin o zaman ne diye meydanlara çıktın? tam bir iktidar yanlısı olman beni üzmedi ama o kadar emek verdi insanlar sana. akp'den oy devşiriyorum safsatalarını da anlatmışsındır umarım cb'na. sana 2018 sürecinde verdiğim oyu haram ediyorum. allahından bul!<br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/yirmiucderece/status/1657103234450767873?t=dzi2KSlwsSKTSNfYft9g_g&s=19"" title=""http://twitter.com/yirmiucderece/status/1657103234450767873?t=dzi2KSlwsSKTSNfYft9g_g&s=19"">kaynak</a>",intihar etmeye korkan adam,2179990,0,13.05.2023 00:50,,bak sen şu işe. kemal dedem bugün miting için muharrem beyi arıyor ama ulaşamıyor. birde recep tayyip erdoğan arıyor üzüntüsünü dile getirmek için ulaşıyor ve konuşuyorlar. muharrem bey muhaleti desteklemeyecektin o zaman ne diye meydanlara çıktın? tam bir iktidar yanlısı olman beni üzmedi ama o kadar emek verdi insanlar sana. akp'den oy devşiriyorum safsatalarını da anlatmışsındır umarım cb'na. sana 2018 sürecinde verdiğim oyu haram ediyorum. allahından bul!kaynak
102,152284839,"secime artik saatler kala, niyetini iyiden iyiye acik etmeye baslayan kisi..<br><br>kronolojik sirayla yaziyorum;<br><br>dun sabah saatlerinde dis isleri bakani cavusoglu, ne amacla gittigi belli olmayan rusya gezisinden turkiye ye dondu.. (bu detayi butun yorumcular gazeteciler atliyor)<br><br>ince dun ogle saatlerinde feto kumpasini kk dan bilip, kk ya sayip soverek lafta cb adayligindan cekildi.. (lafta diyorum cunku resmi olarak cekilemez hala oy atilabilir ve oylari sayilacaktir. yani resmi olarak aday hala devlet isi cocuk parji degildir oyle kistum oynamiyorjm diyemezsin koskoca secim doneminde)<br><br>dun bu olaydan kisa bir zaman sonra, kk zorunda olmamasina ragmen ince ye sahip cikti, sosyal medyadan seslendi, kapimiz sana acik dedi.. ince buna cevap vermedi..<br><br>ayni gunun aksaminda erdogan da, kumpasi kinadi gecmis olsun demekle yetindi.. ince buna da cevap vermedi.. yani resmi bir bilgi yok en azindan..<br><br>ince dun aksam saatlerinde ankara ya yola cikti.. ertesi gunu, yani bugun, ankara mitinginde olacak mi diye birsey atildi ortaya, cunku dun adayliktan cekildikten sonra ankara ya hareket etmesi akillara bunu getirmisti.. buna da cevap vermedi..<br><br>cekildigi gunun aksami (yani dun aksam) kk rusya yi hedef alan bir twit atti.. twitte, kumpaslardan, tapelerden, videolardan komplolardan rusya nin sorumlu oldugunu bildigini, iliskilerin bozulmamasi icin rusya nin secime mudahil olmamasini istedi.. bi nevi nota verdi diyebiliriz..<br><br>rusya, yani putin, erdogan la ittifak halinde.. bilmeyen vardir belki bunu da belirtelim.. putin erdogan i destekledigini saklamiyor zaten..<br><br>bugun, gun icerisinde kk ince yi telefonla aradi, kk ya donmedi. telefon konusmasi gerceklesmedi..<br><br>mitinge saatler kala, erdogan, ince yi aradigini ve telefonla gorustuklerini duyurdu.. yani kk nin telefonunu acmayan ince, erdogan arayinca hemen acmisti telefonunu.. <br><br>aksam miting yapildi, mitinge saatler kala, kulis bilgisi olarak mitinge katilmayacagi dillendirildi.. yine de teyidli bir bilgi yoktu.. mitinge katilmadi ama beklenildigi gibi..<br><br>simdi dunden bugune gidisat bu..<br><br>yorumu herkes kendisi yapsin aga, kimse aptal degil.. rusya erdogan i koruyor, eger ki bu komplolar da rusya nin isiyse, bu dolayisiyla ince nin basina gelenler erdogan yuzundendir.. yani erdogan bildigimiz gibi.. once caliyor, sonra alkislatiyor.. ali yesildag in dedigi.. peki ince, burda erdogan a tavir alacagina, 40 yil emek verdigi ideolojisine tavir takiniyor.. yani azrailine gulumsuyor.. erdogan ise, ince secmeni ile millet ittifaki bagini kopartmak, ince secmenine sirin sempatik gorunmek icin bunu yapmis olamaz mi? bence olasi.. burada amac sadece ince secmeni degil.. kk yi kumpasci kasetci fetocu diye fisleyip, burdan millet ittifakini itibarsizlastirmak icin bunu kullanmak istemis olamaz mi? bence olasi.. <br><br>ince secmeni isterse ince ye oy verevilir yine.. ama eger dagilacaklarsa, ince secmeninin erdogan a kaymasi ilginc olur.. ideolojik olarak mumkun bir gecis degil bu secmen icin.. ogan da ince yle ayni ideolojide degil.. ilginc olan.. ince yle ayni ideolojideki tek isim imamoglu ve kk.. diger butun liderler sag tandansli.. ama ince secmeni en cok bu isimlere kuskun.. bu da erdogan icin buyuk bir basaridir..<br><br>dershanecinin kandirabildigi gencler olmayin.. erodogan kazanirsa baska secim olmayacak.. siz de aptal degilsiniz tamam. ama erdogan da aptal degil.. bu secimi kazanirsa kil payi kazandigini o da goruyor olacak.. erodogan bu riske bir daha girmez.. dogruya dogru.. <br><br>yani isin egrisini dogrusunu iyi tartip gidin sandiga size tavsiyem.. hayatinizdaki ilk ve son secim olmasin bu..",that blood,584781,3,13.05.2023 00:55,,"secime artik saatler kala, niyetini iyiden iyiye acik etmeye baslayan kisi..kronolojik sirayla yaziyorum;dun sabah saatlerinde dis isleri bakani cavusoglu, ne amacla gittigi belli olmayan rusya gezisinden turkiye ye dondu.. (bu detayi butun yorumcular gazeteciler atliyor)ince dun ogle saatlerinde feto kumpasini kk dan bilip, kk ya sayip soverek lafta cb adayligindan cekildi.. (lafta diyorum cunku resmi olarak cekilemez hala oy atilabilir ve oylari sayilacaktir. yani resmi olarak aday hala devlet isi cocuk parji degildir oyle kistum oynamiyorjm diyemezsin koskoca secim doneminde)dun bu olaydan kisa bir zaman sonra, kk zorunda olmamasina ragmen ince ye sahip cikti, sosyal medyadan seslendi, kapimiz sana acik dedi.. ince buna cevap vermedi..ayni gunun aksaminda erdogan da, kumpasi kinadi gecmis olsun demekle yetindi.. ince buna da cevap vermedi.. yani resmi bir bilgi yok en azindan..ince dun aksam saatlerinde ankara ya yola cikti.. ertesi gunu, yani bugun, ankara mitinginde olacak mi diye birsey atildi ortaya, cunku dun adayliktan cekildikten sonra ankara ya hareket etmesi akillara bunu getirmisti.. buna da cevap vermedi..cekildigi gunun aksami (yani dun aksam) kk rusya yi hedef alan bir twit atti.. twitte, kumpaslardan, tapelerden, videolardan komplolardan rusya nin sorumlu oldugunu bildigini, iliskilerin bozulmamasi icin rusya nin secime mudahil olmamasini istedi.. bi nevi nota verdi diyebiliriz..rusya, yani putin, erdogan la ittifak halinde.. bilmeyen vardir belki bunu da belirtelim.. putin erdogan i destekledigini saklamiyor zaten..bugun, gun icerisinde kk ince yi telefonla aradi, kk ya donmedi. telefon konusmasi gerceklesmedi..mitinge saatler kala, erdogan, ince yi aradigini ve telefonla gorustuklerini duyurdu.. yani kk nin telefonunu acmayan ince, erdogan arayinca hemen acmisti telefonunu.. aksam miting yapildi, mitinge saatler kala, kulis bilgisi olarak mitinge katilmayacagi dillendirildi.. yine de teyidli bir bilgi yoktu.. mitinge katilmadi ama beklenildigi gibi..simdi dunden bugune gidisat bu..yorumu herkes kendisi yapsin aga, kimse aptal degil.. rusya erdogan i koruyor, eger ki bu komplolar da rusya nin isiyse, bu dolayisiyla ince nin basina gelenler erdogan yuzundendir.. yani erdogan bildigimiz gibi.. once caliyor, sonra alkislatiyor.. ali yesildag in dedigi.. peki ince, burda erdogan a tavir alacagina, 40 yil emek verdigi ideolojisine tavir takiniyor.. yani azrailine gulumsuyor.. erdogan ise, ince secmeni ile millet ittifaki bagini kopartmak, ince secmenine sirin sempatik gorunmek icin bunu yapmis olamaz mi? bence olasi.. burada amac sadece ince secmeni degil.. kk yi kumpasci kasetci fetocu diye fisleyip, burdan millet ittifakini itibarsizlastirmak icin bunu kullanmak istemis olamaz mi? bence olasi.. ince secmeni isterse ince ye oy verevilir yine.. ama eger dagilacaklarsa, ince secmeninin erdogan a kaymasi ilginc olur.. ideolojik olarak mumkun bir gecis degil bu secmen icin.. ogan da ince yle ayni ideolojide degil.. ilginc olan.. ince yle ayni ideolojideki tek isim imamoglu ve kk.. diger butun liderler sag tandansli.. ama ince secmeni en cok bu isimlere kuskun.. bu da erdogan icin buyuk bir basaridir..dershanecinin kandirabildigi gencler olmayin.. erodogan kazanirsa baska secim olmayacak.. siz de aptal degilsiniz tamam. ama erdogan da aptal degil.. bu secimi kazanirsa kil payi kazandigini o da goruyor olacak.. erodogan bu riske bir daha girmez.. dogruya dogru.. yani isin egrisini dogrusunu iyi tartip gidin sandiga size tavsiyem.. hayatinizdaki ilk ve son secim olmasin bu.."
103,152285034,"asrın projesi...<br><br>bu adam tüm bunları yapmasaydı biz şu an kılıçdar'ın en az %60 oy alacağını konuşuyorduk. ne %50'si, ne %51'i...<br><br>bu seçim ""tayyip vs kılıçdaroğlu"" seçimiydi değil mi? başından beri böyleydi ""cumhur ittifakı vs millet ittifakı"", ancak muharrem ortaya çıktı adaylığını ilan etti, muhalefete muhalefet etti, aylar boyu gündemi hareketleriyle, açıklamalarıyla meşgul etti, toplumun dikkatini hep kendi üzerine topladı; biz bu süreçte akp'yi değil, tayyip'i değil hep muharrem'i konuştuk, zamanımızı enerjimizi buna harcadık. sabah akşam tayyip konuşmamız gerekirken hep muharrem'i konuştuk, kılıçdar vs muharrem'i konuştuk, şimdi de yüzde birin hesabını yapıyoruz. karşımızdakiler de diyorlar ki %50,2'ye saygı duyulmaz vs... lan tabi ki saygı duyulmaz. kılıçdaroğlu'nun en az %60 alması gerekirdi tüm anketlerde. araya truva atı girdi. <br><br>muharrem olmasaydı bu süreç ""tayyip vs kılıçdaroğlu"" üzerine olacaktı. sürecin başında, taa depremden de önce maksimum %45 ile başlayan akp muhtemelen %30-35 bandına inecekti. peki bunu engelleyen ne oldu? muharrem oldu.<br><br>muharrem senin iki cihanda iki yakan bir araya gelmesin muharrem. <br><br>sen misliyle karşılığını almadan kendi siyasi hayatını, kariyerini böyle bitirir misin muharrem?<br><br>banane senin resmi malvarlığından? sen ne aldın muharrem? neden yaptın bunu bize?<br><br>sen bizi düşünseydin, milletini düşünseydin, memleketini düşünseydin seçime 3 gün kala çekilirken desteğini açıklardın muharrem. siyasal islamcıların karşısındaki ittifaka, seni yetiştiren, büyüten, seni var eden camiaya koşa koşa destek olurdun. ama sen ne dedin? ""kaybettikleri için beni bahane etmesinler"" dedin muharrem. kaybedeceklerini düşünmüyorsun, bunu istiyorsun muharrem. <br><br>sen bugüne kadar tayyip'e yapılmış en büyük iyilik, chp'ye yapılmış en büyük kötülüksün muharrem. <br><br>zamanında sana verdiğimiz destekler zehir zıkkım olsun muharrem. sen çiğ süt emmişsin.<br><br>muharrem artık senin üzerinde ah var ah...<br><br>beddua var senin üzerinde muharrem!",papazi dovdurmeyecektik,1781263,4,13.05.2023 01:00,,"asrın projesi...bu adam tüm bunları yapmasaydı biz şu an kılıçdar'ın en az %60 oy alacağını konuşuyorduk. ne %50'si, ne %51'i...bu seçim ""tayyip vs kılıçdaroğlu"" seçimiydi değil mi? başından beri böyleydi ""cumhur ittifakı vs millet ittifakı"", ancak muharrem ortaya çıktı adaylığını ilan etti, muhalefete muhalefet etti, aylar boyu gündemi hareketleriyle, açıklamalarıyla meşgul etti, toplumun dikkatini hep kendi üzerine topladı; biz bu süreçte akp'yi değil, tayyip'i değil hep muharrem'i konuştuk, zamanımızı enerjimizi buna harcadık. sabah akşam tayyip konuşmamız gerekirken hep muharrem'i konuştuk, kılıçdar vs muharrem'i konuştuk, şimdi de yüzde birin hesabını yapıyoruz. karşımızdakiler de diyorlar ki %50,2'ye saygı duyulmaz vs... lan tabi ki saygı duyulmaz. kılıçdaroğlu'nun en az %60 alması gerekirdi tüm anketlerde. araya truva atı girdi. muharrem olmasaydı bu süreç ""tayyip vs kılıçdaroğlu"" üzerine olacaktı. sürecin başında, taa depremden de önce maksimum %45 ile başlayan akp muhtemelen %30-35 bandına inecekti. peki bunu engelleyen ne oldu? muharrem oldu.muharrem senin iki cihanda iki yakan bir araya gelmesin muharrem. sen misliyle karşılığını almadan kendi siyasi hayatını, kariyerini böyle bitirir misin muharrem?banane senin resmi malvarlığından? sen ne aldın muharrem? neden yaptın bunu bize?sen bizi düşünseydin, milletini düşünseydin, memleketini düşünseydin seçime 3 gün kala çekilirken desteğini açıklardın muharrem. siyasal islamcıların karşısındaki ittifaka, seni yetiştiren, büyüten, seni var eden camiaya koşa koşa destek olurdun. ama sen ne dedin? ""kaybettikleri için beni bahane etmesinler"" dedin muharrem. kaybedeceklerini düşünmüyorsun, bunu istiyorsun muharrem. sen bugüne kadar tayyip'e yapılmış en büyük iyilik, chp'ye yapılmış en büyük kötülüksün muharrem. zamanında sana verdiğimiz destekler zehir zıkkım olsun muharrem. sen çiğ süt emmişsin.muharrem artık senin üzerinde ah var ah...beddua var senin üzerinde muharrem!"
104,152285037,şu aşamada net olarak ifade etmese de cumhur ittifakı lehine çekildiği er ya da geç ortaya çıkacaktır. seçimi cumhur ittifakı kazanırsa kabine kurulduğunda kimse şaşırmasın.,h2,490981,1,13.05.2023 01:00,13.05.2023 01:20,şu aşamada net olarak ifade etmese de cumhur ittifakı lehine çekildiği er ya da geç ortaya çıkacaktır. seçimi cumhur ittifakı kazanırsa kabine kurulduğunda kimse şaşırmasın.
